                                              radext_fao56: EXTRA TERRESTRIAL RADIATION (W/m2)

         DAY   90S  80S   70S   60S   50S   40S   30S   20S   10S   EQ    10N   20N   30N   40N   50N   60N    70N    80N    90N

(159)	160  -999.9 -999.9 -999.9  25.6  84.4 150.5 217.4 281.0 338.7 388.4 428.4 457.6 475.5 482.4 479.9 472.8 485.1 508.1   0.7
(160)	161  -999.9 -999.9 -999.9  25.2  83.8 149.9 216.8 280.5 338.3 388.1 428.2 457.6 475.7 482.8 480.5 473.7 486.6 509.6   0.7
(161)	162  -999.9 -999.9 -999.9  24.8  83.3 149.4 216.2 280.0 337.9 387.8 428.1 457.6 475.9 483.2 481.1 474.6 487.9 511.0   0.7
(162)	163  -999.9 -999.9 -999.9  24.4  82.8 148.9 215.7 279.5 337.5 387.5 427.9 457.6 476.0 483.5 481.6 475.3 489.1 512.3   0.7
(163)	164  -999.9 -999.9 -999.9  24.1  82.4 148.4 215.3 279.1 337.2 387.3 427.8 457.6 476.2 483.8 482.1 476.0 490.2 513.4   0.7
(164)	165  -999.9 -999.9 -999.9  23.9  82.0 148.0 214.9 278.8 336.9 387.1 427.7 457.6 476.3 484.0 482.5 476.6 491.1 514.4   0.7
(165)	166  -999.9 -999.9 -999.9  23.6  81.7 147.6 214.5 278.5 336.6 386.9 427.5 457.6 476.4 484.2 482.8 477.1 492.0 515.3   0.7
(166)	167  -999.9 -999.9 -999.9  23.4  81.4 147.3 214.2 278.2 336.4 386.7 427.4 457.5 476.4 484.4 483.1 477.5 492.6 516.0   0.7
(167)	168  -999.9 -999.9 -999.9  23.2  81.2 147.1 214.0 278.0 336.2 386.5 427.4 457.5 476.5 484.5 483.3 477.9 493.2 516.5   0.7
(168)	169  -999.9 -999.9 -999.9  23.1  81.0 146.9 213.8 277.8 336.0 386.4 427.3 457.5 476.5 484.6 483.5 478.1 493.6 517.0   0.7
(169)	170  -999.9 -999.9 -999.9  23.0  80.9 146.7 213.7 277.6 335.9 386.3 427.2 457.4 476.5 484.7 483.6 478.3 493.9 517.3   0.7
(170)	171  -999.9 -999.9 -999.9  23.0  80.8 146.7 213.6 277.5 335.8 386.2 427.1 457.4 476.5 484.7 483.6 478.4 494.0 517.4   0.7
(171)	172  -999.9 -999.9 -999.9  22.9  80.7 146.6 213.5 277.5 335.8 386.2 427.1 457.3 476.4 484.6 483.6 478.4 494.0 517.4   0.7
(172)	173  -999.9 -999.9 -999.9  23.0  80.8 146.6 213.5 277.5 335.8 386.2 427.0 457.3 476.4 484.6 483.5 478.3 493.9 517.3   0.7
(173)	174  -999.9 -999.9 -999.9  23.0  80.8 146.7 213.6 277.5 335.8 386.1 427.0 457.2 476.3 484.5 483.4 478.1 493.7 517.0   0.7
(174)	175  -999.9 -999.9 -999.9  23.1  80.9 146.8 213.7 277.6 335.8 386.2 427.0 457.2 476.2 484.3 483.2 477.8 493.3 516.6   0.7
(175)	176  -999.9 -999.9 -999.9  23.2  81.1 147.0 213.8 277.7 335.9 386.2 427.0 457.1 476.1 484.1 482.9 477.5 492.8 516.1   0.7
(176)	177  -999.9 -999.9 -999.9  23.4  81.3 147.2 214.0 277.9 336.0 386.3 427.0 457.1 475.9 483.9 482.6 477.0 492.1 515.4   0.7
(177)	178  -999.9 -999.9 -999.9  23.6  81.6 147.5 214.3 278.1 336.2 386.4 427.0 457.0 475.8 483.6 482.2 476.5 491.3 514.6   0.7
(178)	179  -999.9 -999.9 -999.9  23.8  81.9 147.8 214.6 278.4 336.4 386.5 427.0 456.9 475.6 483.3 481.8 475.9 490.4 513.6   0.7
(179)	180  -999.9 -999.9 -999.9  24.1  82.2 148.2 214.9 278.7 336.6 386.6 427.1 456.8 475.4 483.0 481.3 475.2 489.4 512.5   0.7
(180)	181  -999.9 -999.9 -999.9  24.4  82.6 148.6 215.3 279.0 336.9 386.8 427.1 456.7 475.1 482.6 480.7 474.4 488.2 511.3   0.7
(181)	182  -999.9 -999.9 -999.9  24.8  83.1 149.1 215.8 279.4 337.2 387.0 427.2 456.6 474.9 482.2 480.1 473.6 486.9 509.9   0.7
(182)	183  -999.9 -999.9 -999.9  25.1  83.6 149.6 216.3 279.8 337.5 387.2 427.2 456.5 474.6 481.7 479.4 472.6 485.4 508.4   0.7
(183)	184  -999.9 -999.9 -999.9  25.6  84.2 150.2 216.8 280.3 337.9 387.4 427.3 456.4 474.3 481.2 478.7 471.6 483.9 506.8   0.7
(184)	185  -999.9 -999.9 -999.9  26.0  84.8 150.8 217.4 280.8 338.3 387.7 427.4 456.3 474.0 480.7 477.9 470.5 482.1 505.0   0.7
(185)	186  -999.9 -999.9 -999.9  26.5  85.4 151.5 218.1 281.4 338.7 387.9 427.5 456.2 473.7 480.1 477.0 469.3 480.3 503.0   0.7
(186)	187  -999.9 -999.9 -999.9  27.1  86.1 152.2 218.8 282.0 339.2 388.2 427.6 456.1 473.3 479.5 476.1 468.0 478.3 501.0   0.7
(187)	188  -999.9 -999.9 -999.9  27.7  86.9 153.0 219.5 282.6 339.7 388.6 427.7 456.0 472.9 478.8 475.2 466.6 476.2 498.8   0.7
(188)	189  -999.9 -999.9 -999.9  28.3  87.7 153.8 220.3 283.3 340.2 388.9 427.8 455.9 472.5 478.1 474.2 465.2 474.0 496.4   0.7
(189)	190  -999.9 -999.9 -999.9  28.9  88.5 154.7 221.1 284.0 340.8 389.3 427.9 455.7 472.1 477.4 473.1 463.7 471.6 494.0   0.7
(190)	191  -999.9 -999.9 -999.9  29.7  89.4 155.7 222.0 284.8 341.4 389.6 428.1 455.6 471.7 476.6 471.9 462.1 469.1 491.4   0.7
(191)	192  -999.9 -999.9 -999.9  30.4  90.4 156.7 222.9 285.6 342.0 390.1 428.2 455.4 471.2 475.8 470.8 460.4 466.5 488.6   0.7
(192)	193  -999.9 -999.9 -999.9  31.2  91.4 157.7 223.9 286.5 342.7 390.5 428.4 455.3 470.7 475.0 469.5 458.7 463.8 485.7   0.7
(193)	194  -999.9 -999.9 -999.9  32.0  92.4 158.8 225.0 287.3 343.3 390.9 428.5 455.1 470.2 474.1 468.2 456.9 460.9 482.7   0.7
(194)	195  -999.9 -999.9 -999.9  32.9  93.5 159.9 226.0 288.3 344.1 391.4 428.7 454.9 469.7 473.2 466.9 455.0 457.9 479.5   0.7
(195)	196  -999.9 -999.9 -999.9  33.9  94.7 161.1 227.1 289.2 344.8 391.9 428.9 454.8 469.1 472.2 465.4 453.0 454.7 476.3   0.7
(196)	197  -999.9 -999.9 -999.9  34.8  95.9 162.4 228.3 290.2 345.6 392.4 429.0 454.6 468.6 471.2 464.0 450.9 451.5 472.8   0.7
(197)	198  -999.9 -999.9 -999.9  35.8  97.2 163.6 229.5 291.3 346.4 392.9 429.2 454.4 468.0 470.2 462.5 448.8 448.1 469.3   0.7
(198)	199  -999.9 -999.9 -999.9  36.9  98.5 165.0 230.8 292.4 347.2 393.4 429.4 454.2 467.3 469.1 460.9 446.7 444.6 465.6   0.7
(199)	200  -999.9 -999.9 -999.9  38.0  99.8 166.4 232.1 293.5 348.1 393.9 429.6 454.0 466.7 468.0 459.3 444.4 440.9 461.7   0.7
(200)	201  -999.9 -999.9 -999.9  39.2 101.2 167.8 233.4 294.6 349.0 394.5 429.8 453.7 466.0 466.8 457.6 442.1 437.1 457.8   0.7
(201)	202  -999.9 -999.9 -999.9  40.4 102.7 169.3 234.8 295.8 349.9 395.1 430.0 453.5 465.3 465.7 455.9 439.7 433.2 453.7   0.7
(202)	203  -999.9 -999.9 -999.9  41.7 104.2 170.8 236.2 297.0 350.8 395.7 430.1 453.3 464.6 464.4 454.1 437.2 429.2 449.5   0.7
(203)	204  -999.9 -999.9   0.0  43.0 105.8 172.4 237.7 298.3 351.8 396.3 430.3 453.0 463.9 463.2 452.3 434.7 425.1 445.1   0.6
(204)	205  -999.9 -999.9   0.2  44.4 107.4 174.1 239.2 299.6 352.8 396.9 430.5 452.7 463.1 461.9 450.4 432.1 421.0 440.6   0.6
(205)	206  -999.9 -999.9   0.5  45.8 109.0 175.7 240.8 300.9 353.8 397.5 430.7 452.5 462.3 460.5 448.4 429.5 416.9 436.0   0.6
(206)	207  -999.9 -999.9   0.9  47.3 110.7 177.5 242.4 302.3 354.8 398.2 430.9 452.2 461.5 459.2 446.5 426.8 412.8 431.3   0.6
(207)	208  -999.9 -999.9   1.4  48.8 112.5 179.2 244.0 303.7 355.9 398.9 431.1 451.9 460.6 457.8 444.4 424.0 408.6 426.4   0.6
(208)	209  -999.9 -999.9   2.0  50.4 114.3 181.1 245.7 305.1 357.0 399.5 431.3 451.6 459.8 456.3 442.4 421.2 404.4 421.4   0.6
(209)	210  -999.9 -999.9   2.7  52.0 116.2 182.9 247.4 306.5 358.1 400.2 431.5 451.2 458.9 454.8 440.2 418.3 400.2 416.3   0.6
(210)	211  -999.9 -999.9   3.4  53.7 118.1 184.8 249.1 308.0 359.2 400.9 431.7 450.9 458.0 453.3 438.1 415.4 395.9 411.1   0.6
(211)	212  -999.9 -999.9   4.3  55.4 120.1 186.8 250.9 309.5 360.3 401.6 431.9 450.5 457.0 451.7 435.8 412.4 391.6 405.7   0.6
(212)	213  -999.9 -999.9   5.2  57.2 122.1 188.8 252.8 311.1 361.5 402.3 432.1 450.2 456.1 450.2 433.6 409.3 387.3 400.2   0.6
(213)	214  -999.9 -999.9   6.1  59.0 124.2 190.8 254.6 312.7 362.7 403.0 432.3 449.8 455.1 448.5 431.3 406.2 382.9 394.6   0.6
(214)	215  -999.9 -999.9   7.2  61.0 126.3 192.9 256.5 314.3 363.9 403.7 432.5 449.4 454.1 446.9 428.9 403.1 378.4 388.8   0.6
(215)	216  -999.9 -999.9   8.3  62.9 128.5 195.1 258.5 315.9 365.1 404.4 432.7 449.0 453.0 445.2 426.5 399.9 373.9 383.0   0.6
(216)	217  -999.9 -999.9   9.5  64.9 130.7 197.2 260.4 317.5 366.3 405.2 432.8 448.5 452.0 443.4 424.1 396.6 369.4 377.0   0.5
(217)	218  -999.9 -999.9  10.8  67.0 132.9 199.4 262.5 319.2 367.6 405.9 433.0 448.1 450.9 441.7 421.6 393.3 364.9 370.9   0.5
(218)	219  -999.9 -999.9  12.1  69.1 135.3 201.7 264.5 320.9 368.8 406.7 433.2 447.6 449.7 439.9 419.1 390.0 360.3 364.7   0.5
(219)	220  -999.9 -999.9  13.6  71.3 137.6 204.0 266.6 322.6 370.1 407.4 433.3 447.1 448.6 438.0 416.5 386.6 355.7 358.3   0.5
(220)	221  -999.9 -999.9  15.1  73.6 140.0 206.3 268.7 324.4 371.4 408.1 433.5 446.6 447.4 436.1 413.9 383.2 351.0 351.9   0.5
(221)	222  -999.9 -999.9  16.7  75.9 142.5 208.7 270.8 326.1 372.7 408.9 433.6 446.1 446.2 434.2 411.2 379.7 346.3 345.3   0.5
(222)	223  -999.9 -999.9  18.3  78.2 145.0 211.2 273.0 327.9 374.0 409.6 433.7 445.6 445.0 432.3 408.6 376.2 341.6 338.6   0.5
(223)	224  -999.9 -999.9  20.1  80.6 147.6 213.6 275.2 329.7 375.3 410.4 433.8 445.0 443.7 430.3 405.8 372.6 336.9 331.9   0.5
(224)	225  -999.9 -999.9  21.9  83.1 150.2 216.1 277.4 331.5 376.6 411.1 433.9 444.5 442.5 428.3 403.1 369.0 332.1 325.0   0.5
(225)	226  -999.9 -999.9  23.8  85.6 152.8 218.6 279.6 333.4 378.0 411.9 434.0 443.9 441.2 426.3 400.3 365.4 327.3 318.0   0.5
(226)	227  -999.9 -999.9  25.7  88.2 155.5 221.2 281.9 335.2 379.3 412.6 434.1 443.3 439.8 424.2 397.4 361.7 322.5 310.9   0.4
(227)	228  -999.9 -999.9  27.8  90.9 158.3 223.8 284.2 337.1 380.6 413.3 434.2 442.6 438.5 422.1 394.6 358.0 317.6 303.7   0.4
(228)	229  -999.9 -999.9  29.9  93.6 161.1 226.5 286.6 339.0 382.0 414.1 434.3 442.0 437.1 419.9 391.7 354.2 312.8 296.3   0.4
(229)	230  -999.9 -999.9  32.1  96.3 163.9 229.1 288.9 340.9 383.4 414.8 434.3 441.3 435.7 417.8 388.7 350.5 307.9 288.9   0.4
(230)	231  -999.9 -999.9  34.4  99.1 166.8 231.8 291.3 342.8 384.7 415.5 434.3 440.6 434.2 415.6 385.7 346.7 303.0 281.4   0.4
(231)	232  -999.9 -999.9  36.8 102.0 169.7 234.6 293.7 344.8 386.1 416.3 434.4 439.9 432.7 413.3 382.7 342.8 298.1 273.8   0.4
(232)	233  -999.9 -999.9  39.2 104.9 172.6 237.4 296.1 346.7 387.4 417.0 434.4 439.2 431.2 411.1 379.7 339.0 293.2 266.1   0.4
(233)	234  -999.9 -999.9  41.7 107.9 175.7 240.2 298.5 348.7 388.8 417.7 434.4 438.4 429.7 408.8 376.6 335.1 288.3 258.3   0.4
(234)	235  -999.9 -999.9  44.3 110.9 178.7 243.0 301.0 350.6 390.2 418.4 434.3 437.6 428.2 406.5 373.5 331.2 283.3 250.4   0.4
(235)	236  -999.9 -999.9  47.0 114.0 181.8 245.9 303.5 352.6 391.5 419.1 434.3 436.8 426.6 404.1 370.4 327.2 278.4 242.5   0.4
(236)	237  -999.9 -999.9  49.8 117.2 184.9 248.7 306.0 354.6 392.9 419.8 434.2 436.0 425.0 401.7 367.2 323.3 273.4 234.4   0.3
(237)	238  -999.9   0.1  52.6 120.3 188.1 251.7 308.5 356.6 394.3 420.4 434.2 435.1 423.4 399.3 364.1 319.3 268.5 226.4   0.3
(238)	239  -999.9   0.8  55.5 123.6 191.3 254.6 311.0 358.6 395.6 421.1 434.1 434.3 421.7 396.9 360.9 315.3 263.5 218.8   0.3
(239)	240  -999.9   1.8  58.5 126.9 194.5 257.6 313.6 360.6 397.0 421.7 434.0 433.4 420.0 394.4 357.6 311.3 258.6 211.5   0.3
(240)	241  -999.9   3.1  61.6 130.2 197.8 260.6 316.1 362.6 398.4 422.4 433.9 432.5 418.3 391.9 354.4 307.2 253.6 204.4   0.3
(241)	242  -999.9   4.7  64.7 133.6 201.1 263.6 318.7 364.6 399.7 423.0 433.7 431.5 416.6 389.4 351.1 303.2 248.7 197.5   0.3
(242)	243  -999.9   6.4  67.9 137.1 204.5 266.6 321.3 366.6 401.1 423.6 433.5 430.6 414.8 386.9 347.8 299.1 243.7 190.7   0.3
(243)	244  -999.9   8.3  71.2 140.6 207.8 269.7 323.9 368.6 402.4 424.2 433.4 429.6 413.1 384.3 344.5 295.1 238.8 184.0   0.3
(244)	245  -999.9  10.4  74.6 144.1 211.2 272.8 326.5 370.6 403.7 424.8 433.2 428.6 411.3 381.7 341.1 291.0 233.9 177.4   0.2
(245)	246  -999.9  12.7  78.0 147.7 214.7 275.9 329.1 372.6 405.0 425.4 432.9 427.6 409.4 379.1 337.8 286.9 229.0 170.9   0.2
(246)	247  -999.9  15.2  81.5 151.4 218.2 279.0 331.7 374.6 406.4 425.9 432.7 426.5 407.6 376.5 334.4 282.8 224.1 164.6   0.2
(247)	248  -999.9  17.8  85.1 155.1 221.7 282.1 334.3 376.6 407.7 426.5 432.4 425.4 405.7 373.9 331.0 278.7 219.2 158.3   0.2
(248)	249  -999.9  20.5  88.7 158.8 225.2 285.3 337.0 378.6 408.9 427.0 432.2 424.3 403.8 371.2 327.6 274.5 214.3 152.1   0.2
(249)	250  -999.9  23.4  92.5 162.6 228.8 288.4 339.6 380.6 410.2 427.5 431.9 423.2 401.9 368.5 324.2 270.4 209.5 146.1   0.2
(250)	251  -999.9  26.5  96.3 166.4 232.3 291.6 342.2 382.6 411.5 428.0 431.5 422.1 399.9 365.8 320.7 266.3 204.7 140.1   0.2
(251)	252  -999.9  29.7 100.1 170.3 236.0 294.8 344.9 384.6 412.8 428.4 431.2 420.9 398.0 363.0 317.3 262.2 199.9 134.2   0.2
(252)	253  -999.9  33.1 104.0 174.2 239.6 298.0 347.5 386.6 414.0 428.9 430.8 419.7 396.0 360.3 313.8 258.1 195.1 128.5   0.1
(253)	254  -999.9  36.5 108.0 178.1 243.3 301.2 350.2 388.6 415.2 429.3 430.4 418.5 394.0 357.5 310.3 253.9 190.3 122.8   0.1
(254)	255  -999.9  40.2 112.1 182.1 246.9 304.5 352.8 390.5 416.4 429.7 430.0 417.3 391.9 354.7 306.9 249.8 185.6 117.2   0.1
(255)	256  -999.9  43.9 116.2 186.1 250.6 307.7 355.5 392.5 417.7 430.1 429.6 416.0 389.9 351.9 303.4 245.7 180.9 111.7   0.1
(256)	257  -999.9  47.8 120.4 190.2 254.4 310.9 358.1 394.5 418.8 430.5 429.2 414.8 387.8 349.1 299.9 241.6 176.2 106.3   0.1
(257)	258  -999.9  51.9 124.7 194.2 258.1 314.2 360.7 396.4 420.0 430.9 428.7 413.5 385.7 346.3 296.4 237.5 171.6 101.1   0.1
(258)	259  -999.9  56.0 129.0 198.4 261.9 317.4 363.4 398.3 421.2 431.2 428.2 412.2 383.6 343.5 292.9 233.4 167.0  95.9   0.1
(259)	260  -999.9  60.3 133.3 202.5 265.6 320.7 366.0 400.2 422.3 431.5 427.7 410.8 381.5 340.6 289.4 229.4 162.4  90.8   0.0
(260)	261  -999.9  64.7 137.8 206.7 269.4 323.9 368.6 402.1 423.4 431.8 427.1 409.5 379.4 337.7 285.9 225.3 157.9  85.9   0.0
(261)	262  -999.9  69.3 142.2 210.9 273.2 327.2 371.3 404.0 424.5 432.1 426.6 408.1 377.2 334.9 282.3 221.2 153.4  81.0   0.0
(262)	263  -999.9  73.9 146.8 215.2 277.0 330.5 373.9 405.9 425.6 432.4 426.0 406.7 375.0 332.0 278.8 217.2 149.0  76.2   0.0
(263)	264    0.0  78.7 151.4 219.4 280.8 333.7 376.5 407.8 426.7 432.6 425.4 405.3 372.9 329.1 275.3 213.2 144.6  71.6 -999.9
(264)	265    0.0  83.6 156.0 223.7 284.7 337.0 379.0 409.6 427.7 432.8 424.8 403.9 370.7 326.2 271.8 209.2 140.2  67.1 -999.9
(265)	266    0.0  88.6 160.7 228.1 288.5 340.2 381.6 411.4 428.7 433.0 424.2 402.4 368.4 323.3 268.3 205.2 135.9  62.7 -999.9
(266)	267    0.1  93.8 165.4 232.4 292.4 343.5 384.2 413.2 429.7 433.2 423.5 401.0 366.2 320.4 264.8 201.3 131.7  58.4 -999.9
(267)	268    0.1  99.0 170.2 236.8 296.2 346.7 386.8 415.0 430.7 433.4 422.8 399.5 364.0 317.5 261.3 197.3 127.5  54.2 -999.9
(268)	269    0.1 104.4 175.1 241.1 300.1 350.0 389.3 416.8 431.7 433.5 422.1 398.0 361.7 314.6 257.9 193.4 123.3  50.1 -999.9
(269)	270    0.1 109.9 179.9 245.5 303.9 353.2 391.8 418.6 432.6 433.6 421.4 396.5 359.5 311.6 254.4 189.5 119.2  46.2 -999.9
(270)	271    0.1 115.5 184.9 250.0 307.8 356.4 394.3 420.3 433.6 433.7 420.7 394.9 357.2 308.7 250.9 185.7 115.1  42.4 -999.9
(271)	272    0.1 121.2 189.8 254.4 311.7 359.7 396.8 422.0 434.5 433.8 419.9 393.4 355.0 305.8 247.5 181.8 111.1  38.7 -999.9
(272)	273    0.1 127.0 194.8 258.8 315.5 362.9 399.3 423.7 435.4 433.8 419.2 391.8 352.7 302.9 244.1 178.0 107.2  35.1 -999.9
(273)	274    0.1 133.0 199.9 263.3 319.4 366.1 401.8 425.4 436.2 433.9 418.4 390.3 350.4 300.0 240.6 174.3 103.3  31.7 -999.9
(274)	275    0.2 139.0 205.0 267.8 323.2 369.2 404.2 427.1 437.1 433.9 417.6 388.7 348.1 297.1 237.2 170.5  99.5  28.4 -999.9
(275)	276    0.2 145.2 210.1 272.2 327.1 372.4 406.7 428.7 437.9 433.9 416.7 387.1 345.8 294.2 233.8 166.8  95.7  25.3 -999.9
(276)	277    0.2 151.4 215.2 276.7 330.9 375.6 409.1 430.3 438.7 433.8 415.9 385.5 343.5 291.3 230.5 163.1  92.0  22.3 -999.9
(277)	278    0.2 157.8 220.4 281.2 334.8 378.7 411.5 431.9 439.5 433.8 415.0 383.9 341.2 288.4 227.1 159.5  88.3  19.4 -999.9
(278)	279    0.2 164.3 225.6 285.7 338.6 381.8 413.8 433.5 440.2 433.7 414.2 382.2 338.9 285.5 223.8 155.9  84.7  16.7 -999.9
(279)	280    0.2 170.9 230.8 290.2 342.4 384.9 416.2 435.1 440.9 433.6 413.3 380.6 336.6 282.6 220.5 152.3  81.2  14.2 -999.9
(280)	281    0.2 177.6 236.1 294.7 346.2 388.0 418.5 436.6 441.6 433.5 412.4 379.0 334.3 279.7 217.2 148.8  77.8  11.8 -999.9
(281)	282    0.3 184.5 241.3 299.2 350.0 391.1 420.8 438.1 442.3 433.4 411.5 377.3 332.0 276.9 213.9 145.3  74.4   9.5 -999.9
(282)	283    0.3 191.5 246.6 303.7 353.8 394.1 423.1 439.6 443.0 433.2 410.6 375.7 329.7 274.0 210.7 141.9  71.1   7.5 -999.9
(283)	284    0.3 198.6 251.9 308.1 357.5 397.1 425.3 441.0 443.6 433.1 409.6 374.0 327.4 271.2 207.4 138.5  67.8   5.6 -999.9
(284)	285    0.3 205.8 257.3 312.6 361.3 400.2 427.6 442.5 444.3 432.9 408.7 372.3 325.1 268.4 204.2 135.1  64.6   4.0 -999.9
(285)	286    0.3 213.2 262.6 317.1 365.0 403.1 429.8 443.9 444.9 432.7 407.7 370.7 322.8 265.6 201.1 131.8  61.5   2.5 -999.9
(286)	287    0.3 220.8 268.0 321.6 368.7 406.1 432.0 445.2 445.4 432.5 406.7 369.0 320.5 262.8 197.9 128.5  58.5   1.3 -999.9
(287)	288    0.3 228.7 273.3 326.0 372.4 409.0 434.1 446.6 446.0 432.3 405.8 367.3 318.2 260.0 194.8 125.3  55.5   0.4 -999.9
(288)	289    0.3 236.9 278.7 330.4 376.1 411.9 436.2 447.9 446.5 432.0 404.8 365.7 316.0 257.3 191.8 122.1  52.6 -999.9 -999.9
(289)	290    0.4 245.5 284.1 334.9 379.7 414.8 438.3 449.3 447.1 431.8 403.8 364.0 313.7 254.6 188.7 119.0  49.8 -999.9 -999.9
(290)	291    0.4 254.0 289.4 339.3 383.3 417.7 440.4 450.5 447.6 431.5 402.8 362.3 311.4 251.9 185.7 115.9  47.0 -999.9 -999.9
(291)	292    0.4 262.4 294.8 343.6 386.9 420.5 442.5 451.8 448.0 431.2 401.8 360.6 309.2 249.2 182.7 112.8  44.4 -999.9 -999.9
(292)	293    0.4 270.8 300.2 348.0 390.5 423.3 444.5 453.0 448.5 430.9 400.7 359.0 307.0 246.5 179.8 109.8  41.8 -999.9 -999.9
(293)	294    0.4 279.1 305.6 352.4 394.0 426.0 446.5 454.3 448.9 430.6 399.7 357.3 304.8 243.9 176.9 106.9  39.3 -999.9 -999.9
(294)	295    0.4 287.3 311.0 356.7 397.5 428.8 448.4 455.4 449.3 430.2 398.7 355.7 302.6 241.2 174.0 104.0  36.8 -999.9 -999.9
(295)	296    0.4 295.4 316.3 361.0 401.0 431.5 450.4 456.6 449.7 429.9 397.7 354.0 300.4 238.6 171.2 101.2  34.4 -999.9 -999.9
(296)	297    0.4 303.4 321.7 365.2 404.4 434.2 452.3 457.7 450.1 429.6 396.6 352.4 298.2 236.1 168.4  98.4  32.1 -999.9 -999.9
(297)	298    0.5 311.3 327.0 369.5 407.8 436.8 454.2 458.9 450.5 429.2 395.6 350.7 296.1 233.5 165.6  95.6  29.9 -999.9 -999.9
(298)	299    0.5 319.1 332.4 373.7 411.2 439.4 456.0 459.9 450.8 428.8 394.5 349.1 293.9 231.0 162.9  93.0  27.8 -999.9 -999.9
(299)	300    0.5 326.8 337.7 377.9 414.6 442.0 457.8 461.0 451.2 428.4 393.5 347.5 291.8 228.6 160.2  90.3  25.7 -999.9 -999.9
(300)	301    0.5 334.5 343.0 382.0 417.9 444.5 459.6 462.1 451.5 428.1 392.5 345.8 289.7 226.1 157.6  87.7  23.7 -999.9 -999.9
(301)	302    0.5 342.0 348.3 386.1 421.1 447.0 461.4 463.1 451.8 427.7 391.4 344.2 287.6 223.7 155.0  85.2  21.8 -999.9 -999.9
(302)	303    0.5 349.4 353.6 390.2 424.4 449.5 463.1 464.1 452.0 427.3 390.4 342.6 285.6 221.3 152.4  82.7  20.0 -999.9 -999.9
(303)	304    0.5 356.7 358.8 394.2 427.5 451.9 464.8 465.0 452.3 426.8 389.4 341.1 283.6 218.9 149.9  80.3  18.2 -999.9 -999.9
(304)	305    0.5 364.0 364.0 398.2 430.7 454.3 466.4 466.0 452.6 426.4 388.3 339.5 281.6 216.6 147.4  78.0  16.5 -999.9 -999.9
(305)	306    0.5 371.1 369.2 402.1 433.8 456.7 468.1 466.9 452.8 426.0 387.3 338.0 279.6 214.3 145.0  75.7  14.9 -999.9 -999.9
(306)	307    0.5 378.0 374.3 406.0 436.9 459.0 469.7 467.8 453.0 425.6 386.3 336.4 277.6 212.1 142.6  73.4  13.4 -999.9 -999.9
(307)	308    0.6 384.9 379.5 409.9 439.9 461.3 471.2 468.7 453.2 425.2 385.3 334.9 275.7 209.9 140.3  71.2  12.0 -999.9 -999.9
(308)	309    0.6 391.7 384.6 413.7 442.9 463.5 472.8 469.5 453.4 424.7 384.3 333.4 273.8 207.7 138.0  69.1  10.6 -999.9 -999.9
(309)	310    0.6 398.3 389.6 417.5 445.8 465.7 474.3 470.3 453.6 424.3 383.3 331.9 271.9 205.6 135.8  67.0   9.3 -999.9 -999.9
(310)	311    0.6 404.8 394.6 421.2 448.7 467.9 475.7 471.1 453.7 423.8 382.3 330.5 270.1 203.5 133.6  64.9   8.1 -999.9 -999.9
(311)	312    0.6 411.2 399.6 424.8 451.5 470.0 477.2 471.9 453.9 423.4 381.3 329.0 268.3 201.4 131.4  63.0   7.0 -999.9 -999.9
(312)	313    0.6 417.5 404.5 428.4 454.3 472.0 478.6 472.7 454.0 423.0 380.4 327.6 266.5 199.4 129.3  61.0   5.9 -999.9 -999.9
(313)	314    0.6 423.6 409.4 432.0 457.0 474.1 480.0 473.4 454.2 422.5 379.4 326.2 264.7 197.4 127.3  59.2   4.9 -999.9 -999.9
(314)	315    0.6 429.7 414.3 435.4 459.7 476.1 481.3 474.1 454.3 422.1 378.5 324.8 263.0 195.4 125.3  57.4   4.0 -999.9 -999.9
(315)	316    0.6 435.5 419.1 438.9 462.3 478.0 482.6 474.8 454.4 421.7 377.5 323.5 261.3 193.5 123.3  55.6   3.2 -999.9 -999.9
(316)	317    0.6 441.3 423.8 442.2 464.9 479.9 483.9 475.5 454.5 421.2 376.6 322.2 259.7 191.7 121.4  53.9   2.5 -999.9 -999.9
(317)	318    0.6 446.9 428.6 445.5 467.4 481.8 485.1 476.2 454.6 420.8 375.7 320.8 258.1 189.9 119.5  52.2   1.8 -999.9 -999.9
(318)	319    0.7 452.4 433.2 448.8 469.9 483.6 486.4 476.8 454.7 420.4 374.8 319.6 256.5 188.1 117.7  50.6   1.2 -999.9 -999.9
(319)	320    0.7 457.8 437.9 451.9 472.3 485.4 487.5 477.4 454.7 419.9 374.0 318.3 255.0 186.4 116.0  49.1   0.8 -999.9 -999.9
(320)	321    0.7 463.0 442.5 455.0 474.7 487.1 488.7 478.0 454.8 419.5 373.1 317.1 253.4 184.7 114.3  47.6   0.4 -999.9 -999.9
(321)	322    0.7 468.1 447.0 458.1 477.0 488.8 489.8 478.6 454.9 419.1 372.3 315.9 252.0 183.1 112.6  46.1   0.1 -999.9 -999.9
(322)	323    0.7 473.0 451.7 461.0 479.2 490.4 490.9 479.1 454.9 418.7 371.5 314.7 250.5 181.5 111.0  44.8 -999.9 -999.9 -999.9
(323)	324    0.7 477.8 456.3 463.9 481.4 492.0 491.9 479.7 455.0 418.3 370.7 313.6 249.2 179.9 109.4  43.4 -999.9 -999.9 -999.9
